accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch
838085703,838085703,5000,827.53,2016-03-21 10:04:15,101.23,Regal Cinemas #05791,US,US,2.0,1.0,entertainment,2025-01-11,,2016-12-02,625,625,4062,PURCHASE,False,4172.47,True,False
456044564,456044564,10000,1516.34,2016-10-22 23:12:49,182.06,Boston Cafe #465229,US,US,9.0,8.0,food,2021-01-04,2012-05-10,2016-05-10,746,746,5658,PURCHASE,False,8483.66,True,False
798548023,798548023,5000,1636.88,2016-11-16 05:12:02,21.95,Boston Diner,US,US,5.0,1.0,food,2020-01-09,,2016-06-07,149,149,8004,PURCHASE,False,3363.12,True,False
806706098,806706098,10000,3131.16,2016-04-10 05:43:27,45.07,target.com,US,US,5.0,1.0,online_retail,1932-01-01,,,584,584,1103,PURCHASE,False,6868.84,False,False
617261288,617261288,15000,14744.53,2016-10-19 09:22:21,4.72,Play Store,US,US,2.0,1.0,mobileapps,2019-01-10,2014-12-08,2014-12-08,946,946,805,PURCHASE,False,255.47,False,False
898744361,898744361,10000,4588.97,2016-07-18 13:15:29,130.53,apple.com,US,US,5.0,1.0,online_retail,2020-01-11,,,790,790,9612,PURCHASE,False,5411.03,False,False
979187005,979187005,5000,802.61,2016-03-07 12:04:33,46.27,Uber,US,US,5.0,1.0,rideshare,2021-01-01,,,741,741,2315,PURCHASE,False,4197.39,False,False
318001076,318001076,50000,9612.95,2016-08-18 17:58:52,129.21,target.com,US,US,5.0,8.0,online_retail,2027-01-11,2015-11-12,,633,633,1789,PURCHASE,False,40387.05,False,False
472481446,472481446,7500,1551.69,2016-11-13 17:57:42,22.3,Curves #84690,US,US,9.0,8.0,gym,2026-01-05,,,993,993,8824,PURCHASE,False,5948.31,False,False
326605819,326605819,50000,47355.29,2016-06-29 04:31:26,137.36,discount.com,US,US,5.0,1.0,online_retail,2028-01-05,,,392,392,9864,PURCHASE,False,2644.71,False,False
224704824,224704824,500,228.45,2016-04-09 03:17:04,302.06,Walgreens #770004,US,US,5.0,1.0,health,1930-01-08,,,990,990,3284,PURCHASE,False,271.55,True,False
798645501,798645501,5000,2505.1,2016-06-10 21:03:05,238.7,Universe Massage #524703,US,US,2.0,1.0,personal care,2019-01-05,2015-11-08,2016-04-01,780,780,4279,PURCHASE,False,2494.9,True,False
448160986,448160986,1000,94.92,2016-09-15 08:10:05,35.84,Mobil Gas #170010,US,US,5.0,1.0,fuel,1930-01-11,2014-04-06,2014-04-06,986,986,6119,PURCHASE,False,905.08,True,False
931013168,931013168,5000,769.74,2016-12-16 01:14:06,819.57,EZ Putt Putt #982199,US,US,5.0,99.0,entertainment,2024-01-09,,,932,932,8265,PURCHASE,False,4230.26,True,False
239875038,239875038,7500,4112.12,2016-04-20 17:40:48,173.61,Rodeway Inn #577872,US,US,9.0,1.0,hotels,2020-01-10,2015-12-03,2016-11-03,383,383,8212,PURCHASE,False,3387.88,False,False
202980842,202980842,20000,19020.88,2016-08-07 11:17:42,275.58,ebay.com,US,US,9.0,1.0,online_retail,2027-01-12,2015-08-01,2015-08-01,448,448,1806,PURCHASE,False,979.12,False,False
949909092,949909092,7500,5169.76,2016-08-04 14:56:06,0.0,sears.com,US,US,5.0,1.0,online_retail,2020-01-06,2010-08-06,2016-09-07,679,679,5730,ADDRESS_VERIFICATION,False,2330.24,False,False
204703339,204703339,1000,92.2,2016-12-18 15:54:44,33.19,Sunoco Gas #413153,US,US,5.0,1.0,fuel,2024-01-08,2015-01-04,2015-01-04,156,156,2854,PURCHASE,False,907.8,True,False
105420594,105420594,5000,3150.31,2016-06-04 09:11:38,23.66,gap.com,US,US,2.0,1.0,online_retail,2027-01-05,,,467,467,2957,PURCHASE,False,1849.69,False,False
432613256,432613256,5000,1579.87,2016-04-26 02:48:05,211.19,Rodeway Inn #138502,US,US,90.0,8.0,hotels,2028-01-06,,,476,476,4161,PURCHASE,False,3420.13,True,False
286398427,286398427,500,298.13,2016-11-24 04:00:04,218.23,staples.com,US,US,9.0,1.0,online_retail,2024-01-11,,,367,367,2447,PURCHASE,False,201.87,False,False
892174571,892174571,2500,1135.61,2016-11-04 10:22:06,52.94,gap.com,US,US,5.0,1.0,online_retail,2021-01-11,2014-02-03,2014-02-03,693,693,5952,PURCHASE,False,1364.39,False,False
452986026,452986026,2500,2480.69,2016-10-20 05:19:27,16.82,netflix.com,US,US,9.0,1.0,online_subscriptions,2028-01-09,2015-10-06,2015-10-06,321,321,2703,PURCHASE,False,19.31,False,False
520717889,520717889,10000,7180.73,2016-12-13 14:46:09,41.33,Chicago News,US,US,9.0,1.0,subscriptions,2022-01-12,2015-12-01,2016-10-12,465,465,5358,PURCHASE,False,2819.27,False,False
949844609,949844609,50000,22388.87,2016-06-22 08:51:15,362.78,AMC #692956,US,US,5.0,1.0,entertainment,2029-01-04,,,166,166,1467,PURCHASE,False,27611.13,True,False
877017103,877017103,5000,1901.54,2016-07-18 23:45:04,152.17,oldnavy.com,US,US,2.0,1.0,online_retail,2025-01-11,,,731,731,4690,PURCHASE,False,3098.46,False,False
135068945,135068945,1000,237.01,2016-10-19 12:59:46,359.64,AMC #191138,US,US,5.0,1.0,entertainment,2026-01-08,,,814,814,405,PURCHASE,False,762.99,True,False
407024685,407024685,500,428.06,2016-02-16 05:32:38,165.08,Quizno's #808797,US,US,9.0,8.0,fastfood,2019-01-07,2013-10-07,2013-10-07,440,440,5923,PURCHASE,False,71.94,True,False
684236340,684236340,50000,49668.66,2016-12-21 23:21:51,72.38,Sunoco Gas #292668,US,US,9.0,1.0,fuel,2018-01-12,,,166,166,2198,PURCHASE,False,331.34,True,False
649901272,649901272,7500,5234.19,2016-02-29 07:52:07,64.42,oldnavy.com,US,US,5.0,1.0,online_retail,2019-01-09,,,253,253,4536,PURCHASE,False,2265.81,False,False
280005477,280005477,20000,19841.83,2016-12-11 10:49:30,49.53,staples.com,US,US,9.0,1.0,online_retail,2027-01-05,,,637,637,7915,PURCHASE,False,158.17,False,False
350879420,350879420,5000,4514.83,2016-11-13 15:20:21,56.44,Shell Gas #451592,US,US,2.0,1.0,fuel,2028-01-05,,,930,930,1412,PURCHASE,False,485.17,True,False
594564236,594564236,10000,6584.65,2016-08-27 19:55:33,40.24,sears.com,US,US,2.0,1.0,online_retail,2026-01-08,,,841,841,845,PURCHASE,False,3415.35,False,False
821172150,821172150,15000,14203.89,2016-02-06 04:26:36,24.03,sears.com,US,US,9.0,1.0,online_retail,2021-01-08,,,951,951,6804,PURCHASE,False,796.11,False,False
258537720,258537720,15000,1731.29,2016-05-08 01:54:36,38.78,oldnavy.com,US,US,9.0,1.0,online_retail,2023-01-11,,,466,466,6408,PURCHASE,False,13268.71,False,False
694450519,694450519,7500,3555.24,2016-09-13 13:13:59,22.62,Sunoco Gas #494667,US,US,80.0,1.0,fuel,1931-01-01,2015-09-07,2015-09-07,316,316,4235,PURCHASE,False,3944.76,True,False
456044564,456044564,10000,571.45,2016-11-19 14:49:03,199.63,gap.com,US,US,5.0,1.0,online_retail,2024-01-06,2012-05-10,,746,746,5658,REVERSAL,False,9428.55,False,False
831269700,831269700,15000,14142.25,2016-05-15 15:40:18,278.96,EZ Putt Putt #982199,US,US,2.0,1.0,entertainment,1931-01-04,,,344,344,9037,PURCHASE,False,857.75,True,False
588897012,588897012,2500,2500.0,2016-08-03 10:12:59,231.71,Dinosaur Fries,US,US,2.0,1.0,food,2021-01-12,2015-04-04,2015-04-04,731,731,3764,PURCHASE,False,0.0,True,False
403030677,403030677,5000,464.42,2016-10-12 11:25:23,41.75,South BBQ,US,US,5.0,1.0,food,2027-01-11,,,885,885,3004,PURCHASE,False,4535.58,True,False
699026855,699026855,20000,3061.39,2016-11-06 02:09:45,34.02,amazon.com,US,US,5.0,1.0,online_retail,1930-01-06,2015-12-10,2016-04-07,445,445,8430,PURCHASE,False,16938.61,False,False
537986365,537986365,10000,3738.63,2016-11-23 00:57:36,384.88,Rodeway Inn #830050,US,US,5.0,8.0,hotels,2019-01-09,,2016-08-10,511,511,2847,PURCHASE,False,6261.37,False,False
829086036,829086036,5000,3679.74,2016-03-19 03:18:47,18.16,Blue Mountain Online Services,US,US,5.0,1.0,online_gifts,2029-01-06,,,853,853,2478,PURCHASE,False,1320.26,False,False
365659545,365659545,1000,109.58,2016-04-24 23:31:35,139.9,Hardee's #43185,US,US,9.0,8.0,fastfood,2028-01-12,2014-06-07,2014-06-07,342,342,4289,PURCHASE,False,890.42,True,False
565116829,565116829,20000,12349.3,2016-01-20 18:04:19,149.81,WSC #628340,US,US,2.0,1.0,health,2026-01-03,,,824,824,5999,PURCHASE,False,7650.7,False,False
647066704,647066704,7500,5540.8,2016-11-08 15:48:53,140.07,Next Day Online Services,US,US,2.0,8.0,online_gifts,2019-01-04,,2016-04-11,292,292,6080,PURCHASE,False,1959.2,False,False
581470111,581470111,2500,1843.12,2016-09-24 00:26:47,584.53,Hilton Hotels #85135,US,US,2.0,1.0,hotels,2027-01-11,,,684,684,8126,PURCHASE,False,656.88,True,False
275541201,275541201,15000,8820.2,2016-01-23 07:50:48,1.17,AMC #128743,US,US,5.0,1.0,entertainment,2029-01-05,2015-07-12,2015-07-12,854,854,3444,PURCHASE,False,6179.8,True,False
918205645,918205645,500,489.95,2016-04-14 12:59:10,8.46,West Elm,US,US,2.0,1.0,furniture,2022-01-05,,,978,978,2777,PURCHASE,False,10.05,True,False
721933681,721933681,5000,4974.4,2016-12-01 17:39:32,210.93,Lyft,US,US,5.0,8.0,rideshare,2026-01-11,,,728,728,5248,PURCHASE,False,25.6,False,False
927002454,927002454,10000,2644.52,2016-07-30 18:39:52,65.92,In-N-Out #948343,US,US,2.0,1.0,fastfood,2029-01-10,,,673,673,5942,PURCHASE,False,7355.48,True,False
601148608,601148608,2500,992.99,2016-08-27 21:07:02,110.53,Walgreens #572363,US,US,2.0,1.0,health,2026-01-06,2009-06-08,2016-11-03,967,967,4053,PURCHASE,False,1507.01,False,False
124350476,124350476,7500,4118.55,2016-02-20 02:48:09,162.02,sears.com,US,US,9.0,1.0,online_retail,2023-01-01,2014-05-12,,782,782,2378,REVERSAL,False,3381.45,False,False
744198814,744198814,15000,10156.36,2016-03-14 06:29:30,153.62,cheapfast.com,US,US,9.0,8.0,online_retail,2025-01-12,,,811,811,7080,PURCHASE,False,4843.64,False,False
243943813,243943813,20000,19626.89,2016-02-19 14:47:26,35.57,South BBQ,US,US,5.0,1.0,food,2027-01-06,,,918,918,8210,PURCHASE,False,373.11,True,False
943258620,943258620,7500,1688.57,2016-11-19 13:52:45,444.6,EZ Putt Putt #804489,US,US,2.0,1.0,entertainment,1931-01-02,,,391,391,7150,PURCHASE,False,5811.43,False,False
341888517,341888517,5000,4696.53,2016-04-03 22:35:10,33.14,Subway #916185,US,US,2.0,1.0,fastfood,2019-01-08,,,737,737,6062,PURCHASE,False,303.47,True,False
797440147,797440147,10000,9308.83,2016-08-13 11:19:37,392.78,Ray's Fries #153092,US,US,2.0,8.0,food,2020-01-07,,,798,798,8786,PURCHASE,False,691.17,True,False
213714813,213714813,7500,2786.65,2016-09-28 08:54:44,90.16,alibaba.com,US,US,5.0,1.0,online_retail,2024-01-03,,,934,934,4070,REVERSAL,False,4713.35,False,False
362140090,362140090,10000,10000.0,2016-01-09 04:23:07,0.0,Regal Cinemas #05791,US,US,5.0,1.0,entertainment,2020-01-01,,,578,578,7528,ADDRESS_VERIFICATION,False,0.0,False,False
456044564,456044564,10000,5751.63,2016-07-11 23:35:46,269.64,34th Bistro,US,US,5.0,1.0,food,2025-01-04,2012-05-10,2016-05-07,746,746,5658,PURCHASE,False,4248.37,True,False
840247709,840247709,2500,951.95,2016-03-05 20:23:23,183.29,Franks Pub #829873,US,US,9.0,8.0,food,2019-01-05,2014-05-11,2014-05-11,884,884,483,PURCHASE,False,1548.05,True,False
641111226,641111226,1000,353.15,2016-03-08 17:17:33,60.67,Washington News,US,US,9.0,1.0,subscriptions,1931-01-03,2015-05-09,2015-05-09,623,623,7390,PURCHASE,False,646.85,False,False
184274226,184274226,2500,1536.46,2016-07-17 14:05:33,113.23,Lyft,US,US,2.0,1.0,rideshare,2019-01-10,,,609,609,1531,PURCHASE,False,963.54,False,False
311710839,311710839,7500,673.64,2016-12-16 05:38:45,9.1,Rodeway Inn #685726,US,US,5.0,1.0,hotels,2019-01-11,2014-06-06,2016-12-11,403,403,2164,PURCHASE,False,6826.36,False,False
318001076,318001076,50000,35478.61,2016-01-13 20:32:20,91.81,amazon.com,US,US,2.0,1.0,online_retail,2026-01-08,2015-11-12,2015-11-12,633,633,1789,PURCHASE,False,14521.39,False,False
586630407,586630407,5000,4076.08,2016-03-04 09:36:45,34.87,Fresh Online Services,US,US,5.0,1.0,online_gifts,2026-01-08,,,104,104,5295,PURCHASE,False,923.92,False,False
873617724,873617724,5000,1665.02,2016-07-30 16:02:20,85.14,Wendys #772501,MEX,MEX,5.0,8.0,fastfood,1931-01-12,2015-02-07,2015-02-07,160,160,7685,REVERSAL,False,3334.98,True,False
488833264,488833264,15000,6528.48,2016-07-09 10:23:52,20.89,sears.com,US,US,2.0,1.0,online_retail,2020-01-08,,,982,982,4674,PURCHASE,False,8471.52,False,False
574370401,574370401,50000,42169.54,2016-02-13 21:31:50,113.13,EZ Putt Putt #240241,US,US,5.0,1.0,entertainment,2026-01-01,,,356,356,7701,PURCHASE,False,7830.46,True,False
891175094,891175094,15000,15000.0,2016-10-07 11:08:25,31.42,Texas Gas #590966,US,US,5.0,1.0,fuel,2025-01-04,2011-09-01,2011-09-01,413,413,9108,PURCHASE,False,0.0,True,False
536859690,536859690,15000,10862.62,2016-03-16 22:17:40,0.0,Mobile eCards,PR,PR,5.0,1.0,online_gifts,2026-01-02,2015-08-08,2015-08-08,951,951,9801,ADDRESS_VERIFICATION,False,4137.38,False,False
326605819,326605819,50000,48951.5,2016-04-10 20:16:19,286.89,Subway #434582,US,US,5.0,1.0,fastfood,2024-01-02,,,392,392,9864,PURCHASE,False,1048.5,True,False
879179769,879179769,15000,1839.55,2016-08-22 19:01:08,102.31,sears.com,US,US,5.0,1.0,online_retail,2025-01-09,,2016-10-07,517,517,8019,PURCHASE,False,13160.45,False,False
289059209,289059209,7500,1029.49,2016-09-16 02:32:50,29.24,Uber,US,US,9.0,8.0,rideshare,2022-01-09,,,148,148,9716,PURCHASE,False,6470.51,False,False
752299461,752299461,10000,2113.29,2016-07-21 11:06:31,134.92,McDonalds #446452,US,US,9.0,1.0,fastfood,2019-01-06,,,261,261,7334,PURCHASE,False,7886.71,True,False
267442428,267442428,1000,1000.0,2016-12-23 02:35:48,6.21,Play Store,US,US,90.0,1.0,mobileapps,2019-01-09,,,391,391,3511,PURCHASE,False,0.0,False,False
801639695,801639695,5000,628.01,2016-12-29 13:59:25,5.99,Rodeway Inn #982555,US,US,5.0,1.0,hotels,2021-01-10,2013-03-05,2013-03-05,588,588,4417,PURCHASE,False,4371.99,True,False
487826791,487826791,2500,2500.0,2016-05-12 19:15:16,22.19,Uber,US,US,9.0,1.0,rideshare,2026-01-01,,,928,928,3544,PURCHASE,False,0.0,False,False
149391879,149391879,20000,17386.23,2016-05-13 13:04:29,104.71,Minneapolis News,US,US,5.0,1.0,subscriptions,2024-01-08,,,829,829,5472,PURCHASE,False,2613.77,False,False
799674919,799674919,15000,12796.66,2016-08-24 23:12:49,202.59,alibaba.com,US,US,9.0,1.0,online_retail,1931-01-02,2013-03-10,,829,829,5225,PURCHASE,False,2203.34,False,False
353215513,353215513,7500,5901.42,2016-02-17 01:05:22,122.25,Boston Cafe #465229,US,US,9.0,1.0,food,1931-01-10,2013-04-07,,986,986,2705,PURCHASE,False,1598.58,True,False
795756711,795756711,7500,3948.54,2016-08-12 11:23:02,40.58,KFC #400095,US,US,5.0,99.0,fastfood,2019-01-01,,,975,975,4586,PURCHASE,False,3551.46,True,False
461031328,461031328,2500,2056.34,2016-08-13 06:31:32,61.49,EZ Putt Putt #982199,US,US,2.0,1.0,entertainment,2022-01-12,2013-12-11,2016-04-04,483,483,7332,PURCHASE,False,443.66,True,False
265227455,265227455,5000,1229.9,2016-11-29 02:18:23,48.52,Regal Cinemas #276341,US,US,5.0,1.0,entertainment,1930-01-11,2015-03-09,,405,405,9898,PURCHASE,False,3770.1,True,False
156776418,156776418,7500,2396.32,2016-03-23 05:29:55,0.0,Uber,US,US,80.0,1.0,rideshare,2023-01-06,,,214,214,7369,ADDRESS_VERIFICATION,False,5103.68,False,False
643918051,643918051,7500,2939.76,2016-02-03 08:45:48,81.29,Starbucks #643483,US,US,5.0,8.0,fastfood,2028-01-04,,,561,561,2231,PURCHASE,False,4560.24,True,False
597832720,597832720,500,299.06,2016-06-28 17:44:19,62.29,Shell Gas #06052,US,US,9.0,8.0,fuel,2026-01-10,,,518,518,2401,PURCHASE,False,200.94,True,False
353215513,353215513,7500,2415.45,2016-12-19 13:31:17,0.0,Uptown Steakhouse,US,US,9.0,8.0,food,2027-01-01,2013-04-07,2016-05-12,986,986,2705,ADDRESS_VERIFICATION,False,5084.55,False,False
235721673,235721673,5000,2944.28,2016-05-27 20:06:38,471.68,AMC #191138,US,US,5.0,1.0,entertainment,1930-01-09,,,634,634,5325,PURCHASE,False,2055.72,True,False
603611039,603611039,5000,4992.51,2016-07-10 06:15:13,0.0,Oklahoma City Times,US,US,9.0,1.0,subscriptions,2021-01-04,2010-10-07,2010-10-07,839,839,2084,ADDRESS_VERIFICATION,False,7.49,False,False
565116829,565116829,20000,5525.68,2016-10-24 01:57:36,82.17,Golds Gym #466774,US,US,9.0,8.0,health,2024-01-12,,,824,824,5999,PURCHASE,False,14474.32,False,False
422150721,422150721,1000,193.28,2016-08-19 05:16:51,136.58,AMC #706324,US,US,2.0,1.0,entertainment,2019-01-07,,,167,167,8847,PURCHASE,False,806.72,True,False
579804669,579804669,10000,2126.26,2016-08-12 11:01:27,174.2,Next Day eCards,US,US,5.0,1.0,online_gifts,2020-01-08,,,426,426,2737,PURCHASE,False,7873.74,False,False
911521322,911521322,7500,2061.43,2016-10-25 09:26:48,212.03,34th BBQ #493821,US,US,5.0,1.0,food,1930-01-12,,2016-12-10,221,221,6701,PURCHASE,False,5438.57,True,False
221487373,221487373,2500,2217.91,2016-05-10 21:00:40,7.06,Lyft,US,US,5.0,1.0,rideshare,2021-01-04,2011-06-04,2011-06-04,118,118,1557,PURCHASE,False,282.09,False,False
170526539,170526539,7500,1853.07,2016-12-23 20:28:39,371.27,Wendys #321988,US,US,2.0,8.0,fastfood,1931-01-07,,,366,366,8321,PURCHASE,False,5646.93,True,False
751703158,751703158,15000,1131.11,2016-08-18 00:12:11,0.0,West End Beauty #442869,US,US,5.0,1.0,personal care,2019-01-08,2014-11-04,,297,297,7951,ADDRESS_VERIFICATION,False,13868.89,False,False
421178515,421178515,15000,9780.64,2016-12-05 21:31:01,134.98,EZ Putt Putt #503815,US,US,2.0,1.0,entertainment,2026-01-09,,,720,720,9133,PURCHASE,False,5219.36,True,False
435066471,435066471,15000,13103.34,2016-04-09 09:52:14,231.14,alibaba.com,US,US,5.0,1.0,online_retail,2025-01-07,2015-09-10,2015-09-10,970,970,6587,PURCHASE,False,1896.66,False,False
601148608,601148608,2500,1445.56,2016-08-06 22:31:23,11.16,AMC #724446,US,US,9.0,1.0,entertainment,2028-01-07,2009-06-08,2016-11-03,967,967,4053,PURCHASE,False,1054.44,True,False
743389779,743389779,7500,7063.85,2016-08-17 18:45:56,27.76,Sunoco Gas #247291,US,US,2.0,1.0,fuel,2022-01-01,,,637,637,6198,PURCHASE,False,436.15,True,False
742774347,742774347,15000,12326.5,2016-07-20 09:01:51,164.2,Lyft,US,US,2.0,8.0,rideshare,2020-01-06,,2016-12-07,637,637,7085,PURCHASE,False,2673.5,False,False
166039495,166039495,20000,8865.86,2016-11-21 16:28:37,28.22,Hardee's #301911,US,US,9.0,8.0,fastfood,2024-01-06,,,877,877,7652,PURCHASE,False,11134.14,True,False
697150961,697150961,5000,425.37,2016-08-14 06:39:38,436.71,Subway #685273,US,US,9.0,1.0,fastfood,2021-01-11,,,675,675,7049,PURCHASE,False,4574.63,True,False
146479661,146479661,5000,2756.82,2016-08-08 05:26:54,380.23,Domino's Pizza #153908,US,US,9.0,1.0,fastfood,2020-01-07,,,576,576,1982,PURCHASE,False,2243.18,True,False
585212539,585212539,250,250.0,2016-02-20 19:05:34,147.49,Blue Mountain eCards,US,US,5.0,1.0,online_gifts,2027-01-05,,,827,827,1598,PURCHASE,False,0.0,False,False
604114040,604114040,20000,5867.64,2016-06-14 12:18:23,0.0,Hilton Hotels #147997,US,US,9.0,1.0,hotels,2027-01-05,,,445,445,4468,ADDRESS_VERIFICATION,False,14132.36,False,False
168435224,168435224,15000,14087.21,2016-03-16 22:03:17,118.42,Uber,US,US,2.0,1.0,rideshare,2027-01-12,2014-06-09,2014-06-09,910,910,8618,PURCHASE,False,912.79,False,False
390852976,390852976,5000,3443.0,2016-07-31 16:54:41,83.09,Fresh eCards,US,US,2.0,1.0,online_gifts,2027-01-10,,,191,191,2516,PURCHASE,False,1557.0,False,False
458230368,458230368,50000,48659.24,2016-11-30 04:29:26,325.03,Blue Mountain eCards,US,US,9.0,1.0,online_gifts,2023-01-08,,,167,167,3150,PURCHASE,False,1340.76,False,False
675573075,675573075,15000,10657.69,2016-09-03 10:59:25,47.11,Shell Gas #396631,US,US,5.0,1.0,fuel,2025-01-07,,,462,462,5502,PURCHASE,False,4342.31,True,False
816996717,816996717,7500,6369.58,2016-01-30 03:26:05,919.13,Rodeway Inn #695531,US,US,5.0,8.0,hotels,2023-01-04,,,190,190,1287,PURCHASE,False,1130.42,True,False
165845158,165845158,7500,6637.16,2016-02-02 19:54:02,103.09,KFC #304124,US,US,9.0,1.0,fastfood,1931-01-04,,2016-10-01,760,760,6965,PURCHASE,False,862.84,True,False
435027349,435027349,10000,8663.23,2016-10-03 10:03:17,18.38,abc.com,US,US,80.0,1.0,online_subscriptions,2018-01-09,2015-10-06,2015-10-06,751,751,7168,PURCHASE,False,1336.77,False,False
469936019,469936019,15000,13858.31,2016-09-13 11:54:02,200.59,Icelandic Airlines,US,US,5.0,1.0,airline,1931-01-07,2014-06-08,2014-06-08,115,115,3321,PURCHASE,False,1141.69,False,False
899396503,899396503,20000,16868.81,2016-06-30 21:06:52,84.53,Ray's Fries #153092,US,US,9.0,1.0,food,2026-01-11,2009-08-12,2009-08-12,465,465,7840,PURCHASE,False,3131.19,True,False
314506271,314506271,250,45.85,2016-11-28 23:43:46,185.05,Auntie Anne's #737323,US,US,5.0,1.0,fastfood,2020-01-09,,,815,815,2640,PURCHASE,False,204.15,True,False
534294820,534294820,50000,48336.36,2016-01-12 07:34:05,36.52,apple.com,US,US,5.0,8.0,online_retail,2020-01-12,,,969,969,1878,PURCHASE,False,1663.64,False,False
565116829,565116829,20000,1663.48,2016-08-24 07:00:48,116.05,Planet Fitness #835799,US,US,2.0,1.0,health,2025-01-11,,,824,824,5999,PURCHASE,False,18336.52,False,False
964897225,964897225,5000,3697.01,2016-06-03 06:53:20,446.07,discount.com,US,US,2.0,1.0,online_retail,2024-01-03,,,249,249,42,PURCHASE,False,1302.99,False,False
517970668,517970668,5000,3538.39,2016-11-30 12:20:03,309.68,apple.com,US,US,2.0,8.0,online_retail,2020-01-11,2011-06-06,2011-06-06,917,917,3479,PURCHASE,False,1461.61,False,False
975290870,975290870,250,250.0,2016-09-22 10:09:12,46.72,Mobil Gas #445483,US,US,5.0,1.0,fuel,2019-01-04,2015-02-07,2015-02-07,189,189,1882,PURCHASE,False,0.0,True,False
779404546,779404546,2500,477.2,2016-05-08 02:36:57,28.67,Downtown Diner,US,US,5.0,1.0,food,2023-01-02,,,414,414,9267,PURCHASE,False,2022.8,True,False
924159250,924159250,5000,2413.61,2016-09-27 09:30:51,324.19,Uber,US,US,5.0,1.0,rideshare,2027-01-05,,,233,233,8900,PURCHASE,False,2586.39,False,False
356039230,356039230,7500,1385.25,2016-11-16 10:47:37,661.91,1st Pub,CAN,CAN,90.0,1.0,food,2022-01-10,,,917,917,9558,PURCHASE,False,6114.75,True,False
342080178,342080178,15000,14068.14,2016-01-26 07:18:31,1.16,Icelandic Airlines,US,US,9.0,1.0,airline,2027-01-09,,,606,606,6871,PURCHASE,False,931.86,False,False
741555408,741555408,50000,49028.18,2016-02-28 14:26:15,50.95,Renaissance Hotel #896676,US,US,2.0,1.0,hotels,2026-01-04,,,246,246,2339,PURCHASE,False,971.82,False,False
400589289,400589289,7500,1026.38,2016-10-05 15:21:00,53.74,Franks Pub #632075,US,US,90.0,1.0,food,1930-01-08,,,511,511,7572,PURCHASE,False,6473.62,True,False
289578428,289578428,20000,18318.63,2016-07-29 10:42:44,25.09,Mobil Gas #906553,US,US,5.0,1.0,fuel,1931-01-12,2015-12-04,2015-12-04,944,944,6350,PURCHASE,False,1681.37,True,False
844493755,844493755,20000,19898.26,2016-02-05 01:28:57,292.51,Universe Massage #126753,US,US,5.0,1.0,personal care,2023-01-12,,,573,573,4771,PURCHASE,False,101.74,True,False
105420594,105420594,5000,4632.12,2016-03-27 01:28:20,300.2,staples.com,US,US,5.0,1.0,online_retail,2028-01-11,,,467,467,2957,PURCHASE,False,367.88,False,False
632195176,632195176,15000,13270.78,2016-08-04 14:50:00,121.9,Golds Gym #531833,US,US,5.0,1.0,health,2020-01-08,2014-09-03,2016-06-06,264,264,4051,PURCHASE,False,1729.22,False,False
370802346,370802346,5000,2398.14,2016-10-20 10:04:36,21.88,Taco Bell #387464,US,US,5.0,1.0,fastfood,2024-01-05,,,735,735,1284,PURCHASE,False,2601.86,True,False
640624823,640624823,5000,3226.14,2016-06-03 13:37:24,478.95,Franks Pub #680641,US,US,5.0,8.0,food,2024-01-12,,,882,882,1358,PURCHASE,False,1773.86,True,False
782969776,782969776,7500,5726.78,2016-04-12 20:48:40,716.26,apple.com,US,US,5.0,1.0,online_retail,2026-01-05,2015-08-08,2015-08-08,172,172,3796,PURCHASE,False,1773.22,False,False
421774891,421774891,5000,5000.0,2016-06-04 17:55:25,37.24,Mobil Gas #445483,US,US,9.0,1.0,fuel,2026-01-08,2013-06-10,2013-06-10,549,549,699,PURCHASE,False,0.0,True,False
561033938,561033938,5000,5000.0,2016-11-24 01:49:49,98.17,KFC #342528,US,US,9.0,1.0,fastfood,1930-01-04,,,848,848,9846,PURCHASE,False,0.0,True,False
917216469,917216469,15000,892.72,2016-12-26 15:54:34,0.0,Walgreens #475572,US,US,9.0,1.0,health,2025-01-03,,,126,126,7872,ADDRESS_VERIFICATION,False,14107.28,False,False
585479767,585479767,15000,14995.66,2016-10-07 13:13:10,7.5,hulu.com,US,US,5.0,8.0,online_subscriptions,2022-01-08,2015-08-10,2015-08-10,865,865,4457,PURCHASE,False,4.34,False,False
824423647,824423647,2500,1163.31,2016-09-11 05:38:06,254.49,EZ Putt Putt #755869,US,US,5.0,1.0,entertainment,2023-01-07,,2016-07-07,226,226,6606,PURCHASE,False,1336.69,False,False
386622009,386622009,5000,2564.86,2016-11-14 08:48:13,50.89,oldnavy.com,US,US,5.0,1.0,online_retail,2020-01-12,,,852,852,7591,PURCHASE,False,2435.14,False,False
374090667,374090667,1000,110.2,2016-10-05 17:58:53,34.81,Wendys #327348,US,US,9.0,1.0,fastfood,2023-01-11,2015-03-07,2015-03-07,341,341,6801,PURCHASE,False,889.8,True,False
